dataset	run_id	subject_id	site	qc_status	fd	connectome_npz
ABIDE2	sub-29479_ses-1_task-rest_acq-rc32chan_run-1	sub-29479	ABIDEII-KKI_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29479_ses-1_task-rest_acq-rc32chan_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29481_ses-1_task-rest_acq-rc32chan_run-1	sub-29481	ABIDEII-KKI_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29481_ses-1_task-rest_acq-rc32chan_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29483_ses-1_task-rest_acq-rc32chan_run-1	sub-29483	ABIDEII-KKI_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29483_ses-1_task-rest_acq-rc32chan_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29485_ses-1_task-rest_acq-rc32chan_run-1	sub-29485	ABIDEII-KKI_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29485_ses-1_task-rest_acq-rc32chan_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29504_ses-1_task-rest_run-1	sub-29504	ABIDEII-USM_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29504_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29580_ses-1_task-rest_run-1	sub-29580	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29580_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29580_ses-1_task-rest_run-2	sub-29580	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29580_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29580_ses-1_task-rest_run-3	sub-29580	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29580_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29581_ses-1_task-rest_run-1	sub-29581	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29581_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29581_ses-1_task-rest_run-2	sub-29581	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29581_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29581_ses-1_task-rest_run-3	sub-29581	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29581_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29582_ses-1_task-rest_run-1	sub-29582	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29582_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29582_ses-1_task-rest_run-2	sub-29582	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29582_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29583_ses-1_task-rest_run-1	sub-29583	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29583_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29583_ses-1_task-rest_run-2	sub-29583	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29583_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29583_ses-1_task-rest_run-3	sub-29583	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29583_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29584_ses-1_task-rest_run-2	sub-29584	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29584_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29585_ses-1_task-rest_run-1	sub-29585	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29585_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29585_ses-1_task-rest_run-2	sub-29585	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29585_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29585_ses-1_task-rest_run-3	sub-29585	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29585_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29588_ses-1_task-rest_run-3	sub-29588	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29588_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29589_ses-1_task-rest_run-1	sub-29589	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29589_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29589_ses-1_task-rest_run-3	sub-29589	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29589_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29590_ses-1_task-rest_run-1	sub-29590	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29590_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29590_ses-1_task-rest_run-2	sub-29590	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29590_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29590_ses-1_task-rest_run-3	sub-29590	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29590_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29593_ses-1_task-rest_run-1	sub-29593	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29593_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29593_ses-1_task-rest_run-2	sub-29593	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29593_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29593_ses-1_task-rest_run-3	sub-29593	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29593_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29594_ses-1_task-rest_run-1	sub-29594	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29594_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29594_ses-1_task-rest_run-2	sub-29594	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29594_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29594_ses-1_task-rest_run-3	sub-29594	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29594_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29595_ses-1_task-rest_run-2	sub-29595	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29595_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29595_ses-1_task-rest_run-3	sub-29595	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29595_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29596_ses-1_task-rest_run-1	sub-29596	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29596_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29596_ses-1_task-rest_run-2	sub-29596	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29596_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29596_ses-1_task-rest_run-3	sub-29596	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29596_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29596_ses-1_task-rest_run-4	sub-29596	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29596_ses-1_task-rest_run-4_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29597_ses-1_task-rest_run-1	sub-29597	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29597_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29597_ses-1_task-rest_run-2	sub-29597	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29597_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29597_ses-1_task-rest_run-3	sub-29597	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29597_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29598_ses-1_task-rest_run-1	sub-29598	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29598_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29598_ses-1_task-rest_run-2	sub-29598	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29598_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29598_ses-1_task-rest_run-3	sub-29598	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29598_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29600_ses-1_task-rest_run-1	sub-29600	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29600_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29600_ses-1_task-rest_run-2	sub-29600	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29600_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29600_ses-1_task-rest_run-3	sub-29600	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29600_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29601_ses-1_task-rest_run-1	sub-29601	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29601_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29601_ses-1_task-rest_run-2	sub-29601	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29601_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29602_ses-1_task-rest_run-1	sub-29602	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29602_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29602_ses-1_task-rest_run-2	sub-29602	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29602_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29602_ses-1_task-rest_run-3	sub-29602	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29602_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29603_ses-1_task-rest_run-1	sub-29603	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29603_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29603_ses-1_task-rest_run-2	sub-29603	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29603_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29603_ses-1_task-rest_run-3	sub-29603	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29603_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29604_ses-1_task-rest_run-1	sub-29604	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29604_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29604_ses-1_task-rest_run-2	sub-29604	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29604_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29604_ses-1_task-rest_run-3	sub-29604	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29604_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29605_ses-1_task-rest_run-1	sub-29605	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29605_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29605_ses-1_task-rest_run-2	sub-29605	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29605_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29605_ses-1_task-rest_run-3	sub-29605	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29605_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29606_ses-1_task-rest_run-1	sub-29606	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29606_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29606_ses-1_task-rest_run-2	sub-29606	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29606_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29607_ses-1_task-rest_run-1	sub-29607	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29607_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29607_ses-1_task-rest_run-2	sub-29607	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29607_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29607_ses-1_task-rest_run-3	sub-29607	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29607_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29608_ses-1_task-rest_run-1	sub-29608	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29608_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29608_ses-1_task-rest_run-2	sub-29608	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29608_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29608_ses-1_task-rest_run-3	sub-29608	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29608_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29610_ses-1_task-rest_run-1	sub-29610	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29610_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29610_ses-1_task-rest_run-2	sub-29610	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29610_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29611_ses-1_task-rest_run-1	sub-29611	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29611_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29611_ses-1_task-rest_run-2	sub-29611	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29611_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29611_ses-1_task-rest_run-3	sub-29611	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29611_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29612_ses-1_task-rest_run-1	sub-29612	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29612_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29612_ses-1_task-rest_run-2	sub-29612	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29612_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29619_ses-1_task-rest_run-1	sub-29619	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29619_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29619_ses-1_task-rest_run-2	sub-29619	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29619_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29619_ses-1_task-rest_run-3	sub-29619	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29619_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29620_ses-1_task-rest_run-1	sub-29620	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29620_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29620_ses-1_task-rest_run-2	sub-29620	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29620_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29620_ses-1_task-rest_run-3	sub-29620	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29620_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29625_ses-1_task-rest_run-1	sub-29625	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29625_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29625_ses-1_task-rest_run-2	sub-29625	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29625_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29625_ses-1_task-rest_run-3	sub-29625	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29625_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29627_ses-1_task-rest_run-1	sub-29627	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29627_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29627_ses-1_task-rest_run-2	sub-29627	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29627_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29627_ses-1_task-rest_run-3	sub-29627	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29627_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29628_ses-1_task-rest_run-2	sub-29628	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29628_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29629_ses-1_task-rest_run-3	sub-29629	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29629_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29631_ses-1_task-rest_run-1	sub-29631	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29631_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29631_ses-1_task-rest_run-2	sub-29631	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29631_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29631_ses-1_task-rest_run-3	sub-29631	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29631_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-29633_ses-1_task-rest_run-2	sub-29633	ABIDEII-IP_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-29633_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
