stream,scenario,age_group,sex,metric,module
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,PC_neg,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,PC_neg,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,PC_neg,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,PC_neg,8
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,1
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,2
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,3
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,4
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z,8
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,1
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,2
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,3
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,4
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,8
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,1
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,2
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,3
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,4
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_neg,8
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,1
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,2
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,3
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,4
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,8
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,1
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,2
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,3
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,4
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,5
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,6
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,7
dx_only,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,8
